,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,average_stay_lag_3,average_stay_lag_3_lower,average_stay_lag_3_upper,average_stay_lag_3_12m_window,average_stay_lag_3_12m_window_lower,average_stay_lag_3_12m_window_upper,deaths_lag_3,deaths_lag_3_lower,deaths_lag_3_upper,deaths_lag_3_12m_window,deaths_lag_3_12m_window_lower,deaths_lag_3_12m_window_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,heat_index,heat_index_lower,heat_index_upper,heat_index95,heat_index95_lower,heat_index95_upper,heat_index99,heat_index99_lower,heat_index99_upper,heat_index_std,heat_index_std_lower,heat_index_std_upper,heat_index_sum,heat_index_sum_lower,heat_index_sum_upper,hospitalizations_lag_3,hospitalizations_lag_3_lower,hospitalizations_lag_3_upper,hospitalizations_lag_3_12m_window,hospitalizations_lag_3_12m_window_lower,hospitalizations_lag_3_12m_window_upper,humidity_mean,humidity_mean_lower,humidity_mean_upper,lag_heat_index_1,lag_heat_index_1_lower,lag_heat_index_1_upper,lag_heat_index_2,lag_heat_index_2_lower,lag_heat_index_2_upper,lag_heat_index_3,lag_heat_index_3_lower,lag_heat_index_3_upper,mortality_rate_lag_3,mortality_rate_lag_3_lower,mortality_rate_lag_3_upper,mortality_rate_lag_3_12m_window,mortality_rate_lag_3_12m_window_lower,mortality_rate_lag_3_12m_window_upper,temperature_max,temperature_max_lower,temperature_max_upper,temperature_mean,temperature_mean_lower,temperature_mean_upper,temperature_min,temperature_min_lower,temperature_min_upper,wind_speed_mean,wind_speed_mean_lower,wind_speed_mean_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
135,2012-03-01,0.3516236039826689,0.0998163564471912,0.3099909342576493,0.3516236039826689,0.3516236039826689,-0.14359600919627497,-0.14359600919627497,-0.14359600919627497,-0.004622417163371121,-0.004622417163371121,-0.004622417163371121,-0.0027032524723627624,-0.0027032524723627624,-0.0027032524723627624,-0.2304066740599044,-0.2304066740599044,-0.2304066740599044,0.17110612180696955,0.17110612180696955,0.17110612180696955,-0.14715577840695154,-0.14715577840695154,-0.14715577840695154,-0.24234646888676736,-0.24234646888676736,-0.24234646888676736,-0.014556259181237766,-0.014556259181237766,-0.014556259181237766,-0.03489900368873992,-0.03489900368873992,-0.03489900368873992,-0.018894360319410827,-0.018894360319410827,-0.018894360319410827,0.13553846475355366,0.13553846475355366,0.13553846475355366,0.07231282975940342,0.07231282975940342,0.07231282975940342,-0.39725804656373614,-0.39725804656373614,-0.39725804656373614,-0.01862070506364944,-0.01862070506364944,-0.01862070506364944,-0.043925496665980356,-0.043925496665980356,-0.043925496665980356,-0.028305041405915148,-0.028305041405915148,-0.028305041405915148,0.015813630969622263,0.015813630969622263,0.015813630969622263,0.1427233515578747,0.1427233515578747,0.1427233515578747,0.16227604669658155,0.16227604669658155,0.16227604669658155,0.03827643409883054,0.03827643409883054,0.03827643409883054,0.14270499161876393,0.14270499161876393,0.14270499161876393,0.0008513549360522637,0.0008513549360522637,0.0008513549360522637,0.0077787208664719,0.0077787208664719,0.0077787208664719,0.0035597692106765907,0.0035597692106765907,0.0035597692106765907,0.0,0.0,0.0,0.20802759478639393
136,2012-04-01,0.3498442684793081,0.09004228022944313,0.30636476749600483,0.3498442684793081,0.3498442684793081,-0.14652114882781536,-0.14652114882781536,-0.14652114882781536,-0.010491670535283165,-0.010491670535283165,-0.010491670535283165,-0.004065465859219311,-0.004065465859219311,-0.004065465859219311,-0.14929552526354706,-0.14929552526354706,-0.14929552526354706,0.1773491392955472,0.1773491392955472,0.1773491392955472,-0.1154025738797214,-0.1154025738797214,-0.1154025738797214,0.027894377478181517,0.027894377478181517,0.027894377478181517,0.0009158053712981939,0.0009158053712981939,0.0009158053712981939,0.014040394633760724,0.014040394633760724,0.014040394633760724,-0.004872503560917049,-0.004872503560917049,-0.004872503560917049,-0.022371047114935573,-0.022371047114935573,-0.022371047114935573,0.09638395980540734,0.09638395980540734,0.09638395980540734,-0.4024745475042321,-0.4024745475042321,-0.4024745475042321,-0.0013591868682545814,-0.0013591868682545814,-0.0013591868682545814,-0.02115363183222545,-0.02115363183222545,-0.02115363183222545,-0.04281150767556557,-0.04281150767556557,-0.04281150767556557,0.028958841801268734,0.028958841801268734,0.028958841801268734,0.024886224373284527,0.024886224373284527,0.024886224373284527,0.15983123369065277,0.15983123369065277,0.15983123369065277,0.004967253178106638,0.004967253178106638,0.004967253178106638,-0.010503608700982672,-0.010503608700982672,-0.010503608700982672,0.009094406908865881,0.009094406908865881,0.009094406908865881,0.00967448449906763,0.00967448449906763,0.00967448449906763,-0.03111857494809394,-0.03111857494809394,-0.03111857494809394,0.0,0.0,0.0,0.20332311965149275
137,2012-05-01,0.3481223308954106,0.11075412172587268,0.3226493572087621,0.3481223308954106,0.3481223308954106,-0.13227894209209207,-0.13227894209209207,-0.13227894209209207,-0.01636092390719521,-0.01636092390719521,-0.01636092390719521,-0.005427679246075699,-0.005427679246075699,-0.005427679246075699,-0.07377824879797311,-0.07377824879797311,-0.07377824879797311,0.16798461306268092,0.16798461306268092,0.16798461306268092,-0.0437354066219086,-0.0437354066219086,-0.0437354066219086,0.10391017696291296,0.10391017696291296,0.10391017696291296,0.0052165925116328515,0.0052165925116328515,0.0052165925116328515,0.024745248681498553,0.024745248681498553,0.024745248681498553,-0.0015528118731711275,-0.0015528118731711275,-0.0015528118731711275,-0.03928551184609544,-0.03928551184609544,-0.03928551184609544,0.07182490144766011,0.07182490144766011,0.07182490144766011,-0.3725982239359394,-0.3725982239359394,-0.3725982239359394,0.006316999129644142,0.006316999129644142,0.006316999129644142,0.002292691568783398,0.002292691568783398,0.002292691568783398,-0.020643964099352007,-0.020643964099352007,-0.020643964099352007,0.0437387408400131,0.0437387408400131,0.0437387408400131,-0.020363232465598225,-0.020363232465598225,-0.020363232465598225,0.13660551013433783,0.13660551013433783,0.13660551013433783,-0.02938283964638987,-0.02938283964638987,-0.02938283964638987,-0.05775795461288639,-0.05775795461288639,-0.05775795461288639,0.015688848487116776,0.015688848487116776,0.015688848487116776,0.015091660982487203,0.015091660982487203,0.015091660982487203,-0.0885435354701835,-0.0885435354701835,-0.0885435354701835,0.0,0.0,0.0,0.21584338880331855
138,2012-06-01,0.3463429953920499,0.10772880991670108,0.31992645169904427,0.3463429953920499,0.3463429953920499,-0.13096700875528244,-0.13096700875528244,-0.13096700875528244,-0.007557043849327126,-0.007557043849327126,-0.007557043849327126,-0.005427679246075699,-0.005427679246075699,-0.005427679246075699,-0.11013841894806427,-0.11013841894806427,-0.11013841894806427,0.15341757225599983,0.15341757225599983,0.15341757225599983,-0.05128280427845374,-0.05128280427845374,-0.05128280427845374,0.3873701941827708,0.3873701941827708,0.3873701941827708,0.00835912291278848,0.00835912291278848,0.00835912291278848,0.022761457355398775,0.022761457355398775,0.022761457355398775,-0.026824727459465746,-0.026824727459465746,-0.026824727459465746,-0.1980145609585586,-0.1980145609585586,-0.1980145609585586,0.06271690629511804,0.06271690629511804,0.06271690629511804,-0.3793322524227607,-0.3793322524227607,-0.3793322524227607,0.010174892728348128,0.010174892728348128,0.010174892728348128,0.008887886345143543,0.008887886345143543,0.008887886345143543,0.0021801392179763976,0.0021801392179763976,0.0021801392179763976,0.021153360644502673,0.021153360644502673,0.021153360644502673,0.030542406478144754,0.030542406478144754,0.030542406478144754,0.1602387025249751,0.1602387025249751,0.1602387025249751,-0.032505575357707706,-0.032505575357707706,-0.032505575357707706,-0.22696166435166482,-0.22696166435166482,-0.22696166435166482,0.050859203571121545,0.050859203571121545,0.050859203571121545,0.01681727380288286,0.01681727380288286,0.01681727380288286,-0.07968420447682871,-0.07968420447682871,-0.07968420447682871,0.0,0.0,0.0,0.21537598663676744
139,2012-07-01,0.34462105780815233,0.20853044344533983,0.42784456427217393,0.34462105780815233,0.34462105780815233,-0.02972257803166168,-0.02972257803166168,-0.02972257803166168,-0.01342629722123917,-0.01342629722123917,-0.01342629722123917,-0.00747099932636032,-0.00747099932636032,-0.00747099932636032,-0.14090471676737218,-0.14090471676737218,-0.14090471676737218,0.14093153727884494,0.14093153727884494,0.14093153727884494,-0.04234904626700387,-0.04234904626700387,-0.04234904626700387,0.5030681217049028,0.5030681217049028,0.5030681217049028,0.012671366598515586,0.012671366598515586,0.012671366598515586,0.02337451377872045,0.02337451377872045,0.02337451377872045,-0.016114184788665897,-0.016114184788665897,-0.016114184788665897,-0.2408192008815753,-0.2408192008815753,-0.2408192008815753,0.0799570399767155,0.0799570399767155,0.0799570399767155,-0.37440028789720087,-0.37440028789720087,-0.37440028789720087,0.007543715356302917,0.007543715356302917,0.007543715356302917,0.03348111614141591,0.03348111614141591,0.03348111614141591,0.008600310278445161,0.008600310278445161,0.008600310278445161,-0.0021009548041702334,-0.0021009548041702334,-0.0021009548041702334,0.039026679635435234,0.039026679635435234,0.039026679635435234,0.1708328922173297,0.1708328922173297,0.1708328922173297,-0.023137368223754163,-0.023137368223754163,-0.023137368223754163,-0.2917404937257111,-0.2917404937257111,-0.2917404937257111,0.039868467607370055,0.039868467607370055,0.039868467607370055,0.00840969679504714,0.00840969679504714,0.00840969679504714,0.012626468235342189,0.012626468235342189,0.012626468235342189,0.0,0.0,0.0,0.31489847977649066
140,2012-08-01,0.3428417223047916,0.29248566192074316,0.5146033698202636,0.3428417223047916,0.3428417223047916,0.06147772112037403,0.06147772112037403,0.06147772112037403,-0.004622417163371121,-0.004622417163371121,-0.004622417163371121,-0.0074709993263604,-0.0074709993263604,-0.0074709993263604,-0.026230333986315222,-0.026230333986315222,-0.026230333986315222,0.1471745547674226,0.1471745547674226,0.1471745547674226,0.0002063393207598629,0.0002063393207598629,0.0002063393207598629,0.08494663348039863,0.08494663348039863,0.08494663348039863,-0.0004727279302696661,-0.0004727279302696661,-0.0004727279302696661,0.009939477500539392,0.009939477500539392,0.009939477500539392,-0.021577810990197774,-0.021577810990197774,-0.021577810990197774,-0.029710873722116258,-0.029710873722116258,-0.029710873722116258,0.048241699713399484,0.048241699713399484,0.048241699713399484,-0.36766625941037945,-0.36766625941037945,-0.36766625941037945,-0.010962017270185026,-0.010962017270185026,-0.010962017270185026,0.04351916576270452,0.04351916576270452,0.04351916576270452,0.0325408833131397,0.0325408833131397,0.0325408833131397,-0.008642139839957956,-0.008642139839957956,-0.008642139839957956,-0.03450368772774906,-0.03450368772774906,-0.03450368772774906,0.15616401418176074,0.15616401418176074,0.15616401418176074,0.002885429370561416,0.002885429370561416,0.002885429370561416,-0.0401886614654044,-0.0401886614654044,-0.0401886614654044,0.016787922083491925,0.016787922083491925,0.016787922083491925,0.010054487979647768,0.010054487979647768,0.010054487979647768,0.061271381799614166,0.061271381799614166,0.061271381799614166,0.0,0.0,0.0,0.4043194434251656
141,2012-09-01,0.34106238680143086,0.17889932979590753,0.39153700136670333,0.34106238680143086,0.34106238680143086,-0.05428550838072444,-0.05428550838072444,-0.05428550838072444,0.0071160895804529365,0.0071160895804529365,0.0071160895804529365,-0.006108785939503851,-0.006108785939503851,-0.006108785939503851,0.049286942479258716,0.049286942479258716,0.049286942479258716,0.15341757225599983,0.15341757225599983,0.15341757225599983,-0.03858495379918496,-0.03858495379918496,-0.03858495379918496,0.1628885786556136,0.1628885786556136,0.1628885786556136,0.006953404793131894,0.006953404793131894,0.006953404793131894,0.022582972573925403,0.022582972573925403,0.022582972573925403,0.002514607051438897,0.002514607051438897,0.002514607051438897,-0.08833057691218554,-0.08833057691218554,-0.08833057691218554,0.029049852784828724,0.029049852784828724,0.029049852784828724,-0.3648208952610182,-0.3648208952610182,-0.3648208952610182,-0.0031064286289280633,-0.0031064286289280633,-0.0031064286289280633,0.007242593343360693,0.007242593343360693,0.007242593343360693,0.04231254250858108,0.04231254250858108,0.04231254250858108,-0.03303396937343661,-0.03303396937343661,-0.03303396937343661,-0.08163853860158518,-0.08163853860158518,-0.08163853860158518,0.1459772933237284,0.1459772933237284,0.1459772933237284,-0.0106464253784827,-0.0106464253784827,-0.0106464253784827,-0.08935618611658826,-0.08935618611658826,-0.08935618611658826,0.015688848487116776,0.015688848487116776,0.015688848487116776,-0.006574445424893598,-0.006574445424893598,-0.006574445424893598,-0.015700554581539485,-0.015700554581539485,-0.015700554581539485,0.0,0.0,0.0,0.2867768784207064
142,2012-10-01,0.3393404499573948,0.15365575984419538,0.3773950469531939,0.3393404499573948,0.3393404499573948,-0.07418966520226172,-0.07418966520226172,-0.07418966520226172,0.0012468362085408912,0.0012468362085408912,0.0012468362085408912,-0.006789892632932166,-0.006789892632932166,-0.006789892632932166,0.05767775097543359,0.05767775097543359,0.05767775097543359,0.182551653869362,0.182551653869362,0.182551653869362,-0.08880274146946454,-0.08880274146946454,-0.08880274146946454,-0.06850586205220127,-0.06850586205220127,-0.06850586205220127,-0.0019357287768885655,-0.0019357287768885655,-0.0019357287768885655,-0.0064282118866733915,-0.0064282118866733915,-0.0064282118866733915,0.007685724893490706,0.007685724893490706,0.007685724893490706,0.04776684637280838,0.04776684637280838,0.04776684637280838,0.03067628049063983,0.03067628049063983,0.03067628049063983,-0.37155492374783955,-0.37155492374783955,-0.37155492374783955,0.0010841150456536795,0.0010841150456536795,0.0010841150456536795,0.014004902141838527,0.014004902141838527,0.014004902141838527,0.006998680171340464,0.006998680171340464,0.006998680171340464,-0.04298981483331938,-0.04298981483331938,-0.04298981483331938,-0.09200820579382903,-0.09200820579382903,-0.09200820579382903,0.12112169443012714,0.12112169443012714,0.12112169443012714,0.006008165081879248,0.006008165081879248,0.006008165081879248,0.042035162885486616,0.042035162885486616,0.042035162885486616,-0.013436601816824692,-0.013436601816824692,-0.013436601816824692,-0.004011312495557615,-0.004011312495557615,-0.004011312495557615,0.014613076267202815,0.014613076267202815,0.014613076267202815,0.0,0.0,0.0,0.2651507847551331
143,2012-11-01,0.3375611152185575,0.14162770211158382,0.3461652791629151,0.3375611152185575,0.3375611152185575,-0.09110616242091796,-0.09110616242091796,-0.09110616242091796,0.010050716266408941,0.010050716266408941,0.010050716266408941,-0.006108785939503932,-0.006108785939503932,-0.006108785939503932,0.06327162330621698,0.06327162330621698,0.06327162330621698,0.1887946713579392,0.1887946713579392,0.1887946713579392,-0.09528422270621671,-0.09528422270621671,-0.09528422270621671,-0.20452307986651716,-0.20452307986651716,-0.20452307986651716,-0.006110493917906043,-0.006110493917906043,-0.006110493917906043,-0.018261823445705413,-0.018261823445705413,-0.018261823445705413,-0.0013676420236228574,-0.0013676420236228574,-0.0013676420236228574,0.09119046937553392,0.09119046937553392,0.09119046937553392,0.001400581786040444,0.001400581786040444,0.001400581786040444,-0.3550518116815445,-0.3550518116815445,-0.3550518116815445,-0.028961038734580145,-0.028961038734580145,-0.028961038734580145,-0.006071074391717352,-0.006071074391717352,-0.006071074391717352,0.01358153037093704,0.01358153037093704,0.01358153037093704,-0.007010320564305291,-0.007010320564305291,-0.007010320564305291,-0.05524302211223687,-0.05524302211223687,-0.05524302211223687,0.09667356437084743,0.09667356437084743,0.09667356437084743,0.020580931734695974,0.020580931734695974,0.020580931734695974,0.13074976757017104,0.13074976757017104,0.13074976757017104,-0.018382433000512857,-0.018382433000512857,-0.018382433000512857,-0.004486553166855304,-0.004486553166855304,-0.004486553166855304,0.004178060285298753,0.004178060285298753,0.004178060285298753,0.0,0.0,0.0,0.24645495279763951
144,2012-12-01,0.3358391783745213,0.020607582157497965,0.24185242987301184,0.3358391783745213,0.3358391783745213,-0.20788360001982378,-0.20788360001982378,-0.20788360001982378,0.018854596324276992,0.018854596324276992,0.018854596324276992,-0.0013410390855063752,-0.0013410390855063752,-0.0013410390855063752,-0.031824206317098626,-0.031824206317098626,-0.031824206317098626,0.2044022150793827,0.2044022150793827,0.2044022150793827,-0.17733192776120227,-0.17733192776120227,-0.17733192776120227,-0.4077534175658701,-0.4077534175658701,-0.4077534175658701,-0.018740189558569202,-0.018740189558569202,-0.018740189558569202,-0.07187780523218802,-0.07187780523218802,-0.07187780523218802,-0.024457137064076016,-0.024457137064076016,-0.024457137064076016,0.2190519535830177,0.2190519535830177,0.2190519535830177,0.06239162075395583,0.06239162075395583,0.06239162075395583,-0.3891961814738794,-0.3891961814738794,-0.3891961814738794,-0.02368781668457789,-0.02368781668457789,-0.02368781668457789,-0.01787204274967299,-0.01787204274967299,-0.01787204274967299,-0.005961668567384513,-0.005961668567384513,-0.005961668567384513,-0.01371725108264718,-0.01371725108264718,-0.01371725108264718,-0.04958684000737664,-0.04958684000737664,-0.04958684000737664,0.11378725541234301,0.11378725541234301,0.11378725541234301,0.06429923169314607,0.06429923169314607,0.06429923169314607,0.23052223364834445,0.23052223364834445,0.23052223364834445,-0.031021779358827075,-0.031021779358827075,-0.031021779358827075,-0.0036036595079949486,-0.0036036595079949486,-0.0036036595079949486,-0.03055167225862148,-0.03055167225862148,-0.03055167225862148,0.0,0.0,0.0,0.12795557835469754
145,2013-01-01,0.33405984363568403,0.03918878351327519,0.24929666653271232,0.33405984363568403,0.33405984363568403,-0.1915635155831646,-0.1915635155831646,-0.1915635155831646,0.0012468362085408912,0.0012468362085408912,0.0012468362085408912,-0.0027032524723627624,-0.0027032524723627624,-0.0027032524723627624,-0.01783952549014036,-0.01783952549014036,-0.01783952549014036,0.22209076463035196,0.22209076463035196,0.22209076463035196,-0.1492169087880442,-0.1492169087880442,-0.1492169087880442,-0.28626522671219035,-0.28626522671219035,-0.28626522671219035,-0.007843869235787334,-0.007843869235787334,-0.007843869235787334,-0.01927629425898151,-0.01927629425898151,-0.01927629425898151,0.003992004321415218,0.003992004321415218,0.003992004321415218,0.15771291824748243,0.15771291824748243,0.15771291824748243,0.08304725261775653,0.08304725261775653,0.08304725261775653,-0.41983126881533556,-0.41983126881533556,-0.41983126881533556,-0.02867756782274408,-0.02867756782274408,-0.02867756782274408,-0.03550447798916425,-0.03550447798916425,-0.03550447798916425,-0.017449462045269978,-0.017449462045269978,-0.017449462045269978,0.006194318132992635,0.006194318132992635,0.006194318132992635,-0.09672169088121262,-0.09672169088121262,-0.09672169088121262,0.12764119577926808,0.12764119577926808,0.12764119577926808,0.036194610291285276,0.036194610291285276,0.036194610291285276,0.1727002053356231,0.1727002053356231,0.1727002053356231,-0.022778727386013463,-0.022778727386013463,-0.022778727386013463,-0.005145651243558048,-0.005145651243558048,-0.005145651243558048,-0.04234660679512046,-0.04234660679512046,-0.04234660679512046,0.0,0.0,0.0,0.14249632805251944
146,2013-02-01,0.33228050889684674,0.01217553497133482,0.22278430681113684,0.33228050889684674,0.33228050889684674,-0.21650802680025408,-0.21650802680025408,-0.21650802680025408,-0.0016877904774151144,-0.0016877904774151144,-0.0016877904774151144,-0.003384359165790996,-0.003384359165790996,-0.003384359165790996,-0.015042589324748739,-0.015042589324748739,-0.015042589324748739,0.21168573548272324,0.21168573548272324,0.21168573548272324,-0.19439715251964626,-0.19439715251964626,-0.19439715251964626,-0.35011197436231656,-0.35011197436231656,-0.35011197436231656,-0.011615363978989714,-0.011615363978989714,-0.011615363978989714,-0.03171661298033394,-0.03171661298033394,-0.03171661298033394,0.003716399941304854,0.003716399941304854,0.003716399941304854,0.10708210786894239,0.10708210786894239,0.10708210786894239,0.031489494343545345,0.031489494343545345,0.031489494343545345,-0.42068487806014376,-0.42068487806014376,-0.42068487806014376,-0.010103552729328233,-0.010103552729328233,-0.010103552729328233,-0.02496406024523761,-0.02496406024523761,-0.02496406024523761,-0.03461396655026774,-0.03461396655026774,-0.03461396655026774,0.01789864533611822,0.01789864533611822,0.01789864533611822,-0.02224862650055159,-0.02224862650055159,-0.02224862650055159,0.1402727296432299,0.1402727296432299,0.1402727296432299,0.05180828884787456,0.05180828884787456,0.05180828884787456,0.19705169484817053,0.19705169484817053,0.19705169484817053,-0.02497687457876376,-0.02497687457876376,-0.02497687457876376,-0.004251599877667533,-0.004251599877667533,-0.004251599877667533,-0.022110874280607814,-0.022110874280607814,-0.022110874280607814,0.0,0.0,0.0,0.11577248209659266
147,2013-03-01,0.330673367842413,0.1066885422016884,0.31343577731130967,0.330673367842413,0.330673367842413,-0.12271786160946557,-0.12271786160946557,-0.12271786160946557,0.0012468362085408912,0.0012468362085408912,0.0012468362085408912,-0.0020221457789345284,-0.0020221457789345284,-0.0020221457789345284,-0.14370165293276382,-0.14370165293276382,-0.14370165293276382,0.1794301451250734,0.1794301451250734,0.1794301451250734,-0.09523930699338778,-0.09523930699338778,-0.09523930699338778,-0.11292746162378077,-0.11292746162378077,-0.11292746162378077,-0.0007373741288357996,-0.0007373741288357996,-0.0007373741288357996,0.0021284755223824163,0.0021284755223824163,0.0021284755223824163,0.02088954168998279,0.02088954168998279,0.02088954168998279,0.07019518320649988,0.07019518320649988,0.07019518320649988,0.13460501089196772,0.13460501089196772,0.13460501089196772,-0.4570106937003219,-0.4570106937003219,-0.4570106937003219,0.0035707019915836983,0.0035707019915836983,0.0035707019915836983,-0.030503457836843224,-0.030503457836843224,-0.030503457836843224,-0.024353271110707616,-0.024353271110707616,-0.024353271110707616,0.035386684043704396,0.035386684043704396,0.035386684043704396,-0.04204526386756279,-0.04204526386756279,-0.04204526386756279,0.22013662117021066,0.22013662117021066,0.22013662117021066,0.003926341274333984,0.003926341274333984,0.003926341274333984,0.06922490065065176,0.06922490065065176,0.06922490065065176,-0.02497687457876376,-0.02497687457876376,-0.02497687457876376,0.002298446790194797,0.002298446790194797,0.002298446790194797,-0.027478554616077754,-0.027478554616077754,-0.027478554616077754,0.0,0.0,0.0,0.20795550623294745
148,2013-04-01,0.32889403310413456,0.05939964530407409,0.2641529630967902,0.32889403310413456,0.32889403310413456,-0.16193194907050829,-0.16193194907050829,-0.16193194907050829,-0.007557043849327126,-0.007557043849327126,-0.007557043849327126,-0.0013410390855063752,-0.0013410390855063752,-0.0013410390855063752,-0.0989506742864977,-0.0989506742864977,-0.0989506742864977,0.16070109265934082,0.16070109265934082,0.16070109265934082,-0.11220598924979606,-0.11220598924979606,-0.11220598924979606,-0.030265725255618794,-0.030265725255618794,-0.030265725255618794,0.0011151492611272222,0.0011151492611272222,0.0011151492611272222,0.006347206720845134,0.006347206720845134,0.006347206720845134,0.005595070646559461,0.005595070646559461,0.005595070646559461,0.006046566351579117,0.006046566351579117,0.006046566351579117,0.09931152967586736,0.09931152967586736,0.09931152967586736,-0.45871791218993885,-0.45871791218993885,-0.45871791218993885,-0.005030678541826622,-0.005030678541826622,-0.005030678541826622,-0.009925129778070146,-0.009925129778070146,-0.009925129778070146,-0.029745663802054977,-0.029745663802054977,-0.029745663802054977,0.024932584482512097,0.024932584482512097,0.024932584482512097,-0.03544638474522581,-0.03544638474522581,-0.03544638474522581,0.24621462656677454,0.24621462656677454,0.24621462656677454,-0.013769161089800532,-0.013769161089800532,-0.013769161089800532,0.02276836196251095,0.02276836196251095,0.02276836196251095,0.0008513549360522637,0.0008513549360522637,0.0008513549360522637,0.004659880110901952,0.004659880110901952,0.004659880110901952,-0.04972595982071225,-0.04972595982071225,-0.04972595982071225,0.0,0.0,0.0,0.16696208403362628
149,2013-05-01,0.32717209626063926,0.124256913595308,0.3359873687065769,0.32717209626063926,0.32717209626063926,-0.09649768797242006,-0.09649768797242006,-0.09649768797242006,-0.0016877904774151144,-0.0016877904774151144,-0.0016877904774151144,0.002064494381634876,0.002064494381634876,0.002064494381634876,-0.13251390827119733,-0.13251390827119733,-0.13251390827119733,0.182551653869362,0.182551653869362,0.182551653869362,-0.03252303960030067,-0.03252303960030067,-0.03252303960030067,0.2470918815690838,0.2470918815690838,0.2470918815690838,0.010365164011010598,0.010365164011010598,0.010365164011010598,0.019280651379944443,0.019280651379944443,0.019280651379944443,-0.003390084090584332,-0.003390084090584332,-0.003390084090584332,-0.11157753938001326,-0.11157753938001326,-0.11157753938001326,0.1235453024924524,0.1235453024924524,0.1235453024924524,-0.4888787721731678,-0.4888787721731678,-0.4888787721731678,0.013566781514222269,0.013566781514222269,0.013566781514222269,-0.002753327921146122,-0.002753327921146122,-0.002753327921146122,-0.009713444776572058,-0.009713444776572058,-0.009713444776572058,0.030426618527324138,0.030426618527324138,0.030426618527324138,-0.036389081762702426,-0.036389081762702426,-0.036389081762702426,0.25314159675023706,0.25314159675023706,0.25314159675023706,-0.02209645631998151,-0.02209645631998151,-0.02209645631998151,-0.14347108967869657,-0.14347108967869657,-0.14347108967869657,0.025580510854493116,0.025580510854493116,0.025580510854493116,0.012333799901411141,0.012333799901411141,0.012333799901411141,-0.0639746483721194,-0.0639746483721194,-0.0639746483721194,0.0,0.0,0.0,0.2306744082882192
150,2013-06-01,0.32539276152236074,0.18385770416171507,0.3954554115041241,0.32539276152236074,0.32539276152236074,-0.03884907841499881,-0.03884907841499881,-0.03884907841499881,-0.007557043849327126,-0.007557043849327126,-0.007557043849327126,0.002064494381634795,0.002064494381634795,0.002064494381634795,-0.0989506742864977,-0.0989506742864977,-0.0989506742864977,0.17838964221030962,0.17838964221030962,0.17838964221030962,0.013789813751183577,0.013789813751183577,0.013789813751183577,0.38852973942541835,0.38852973942541835,0.38852973942541835,0.02055461548307684,0.02055461548307684,0.02055461548307684,0.06620380659789604,0.06620380659789604,0.06620380659789604,0.031919490542915964,0.031919490542915964,0.031919490542915964,-0.19858112647260726,-0.19858112647260726,-0.19858112647260726,0.04938019910746721,0.04938019910746721,0.04938019910746721,-0.48110144349824707,-0.48110144349824707,-0.48110144349824707,0.03812505095872952,0.03812505095872952,0.03812505095872952,0.021310451610389934,0.021310451610389934,0.021310451610389934,-0.0027319686724423006,-0.0027319686724423006,-0.0027319686724423006,0.01001681167187509,0.01001681167187509,0.01001681167187509,0.03619858858300511,0.03619858858300511,0.03619858858300511,0.25069678374430904,0.25069678374430904,0.25069678374430904,-0.0887148181614293,-0.0887148181614293,-0.0887148181614293,-0.23195638566927396,-0.23195638566927396,-0.23195638566927396,0.017337458881679497,0.017337458881679497,0.017337458881679497,0.012656141162301269,0.012656141162301269,0.012656141162301269,-0.05263889216618238,-0.05263889216618238,-0.05263889216618238,0.0,0.0,0.0,0.28654368310736195
151,2013-07-01,0.32367082467886543,0.2385293462780735,0.4486019000266918,0.32367082467886543,0.32367082467886543,0.021409548208503233,0.021409548208503233,0.021409548208503233,-0.007557043849327126,-0.007557043849327126,-0.007557043849327126,0.003426707768491263,0.003426707768491263,0.003426707768491263,-0.06259050413640647,-0.06259050413640647,-0.06259050413640647,0.1492555605969488,0.1492555605969488,0.1492555605969488,0.02482744470587346,0.02482744470587346,0.02482744470587346,0.46380313264327855,0.46380313264327855,0.46380313264327855,0.012980693324112374,0.012980693324112374,0.012980693324112374,0.0427947867605399,0.0427947867605399,0.0427947867605399,-0.02443137078478143,-0.02443137078478143,-0.02443137078478143,-0.22099442174397876,-0.22099442174397876,-0.22099442174397876,0.04531412984293956,0.04531412984293956,0.04531412984293956,-0.4608993580377824,-0.4608993580377824,-0.4608993580377824,0.014390118080763587,0.014390118080763587,0.014390118080763587,0.033581719263123505,0.033581719263123505,0.033581719263123505,0.02069320468371634,0.02069320468371634,0.02069320468371634,0.0029037415387081398,0.0029037415387081398,0.0029037415387081398,0.005089587006273333,0.005089587006273333,0.005089587006273333,0.2653656617798766,0.2653656617798766,0.2653656617798766,-0.04811925391429704,-0.04811925391429704,-0.04811925391429704,-0.2714650852331578,-0.2714650852331578,-0.2714650852331578,0.04811151958018368,0.04811151958018368,0.04811151958018368,0.013173919536648964,0.013173919536648964,0.013173919536648964,-0.003417896497370231,-0.003417896497370231,-0.003417896497370231,0.0,0.0,0.0,0.34508037288736865
