date,hospitalizations,hospitalizations_lag_3,average_stay_lag_3,deaths_lag_3,mortality_rate_lag_3,hospitalizations_lag_3_12m_window,average_stay_lag_3_12m_window,deaths_lag_3_12m_window,mortality_rate_lag_3_12m_window,heat_index,heat_index_sum,heat_index_std,heat_index99,heat_index95,temperature_mean,temperature_max,temperature_min,wind_speed_mean,humidity_mean,lag_heat_index_1,lag_heat_index_2,lag_heat_index_3
2013-06-01,3189.0,3361.0,5.9,254.0,7.56,3268.5,6.166666666666667,273.4166666666667,8.360000000000001,14.253194444444444,10262.3,3.0352947108329125,22.284499999999976,19.33,14.53625,23.9,7.2,1.0794444444444444,84.55555555555556,16.35899193548387,20.48843055555556,21.71913978494624
2013-07-01,3331.0,3386.0,5.9,267.0,7.89,3286.25,6.183333333333334,275.75,8.39,13.132486559139783,9770.57,5.62990879872123,25.60270000000001,22.6355,13.62768817204301,27.8,1.6,1.0598118279569892,78.78225806451613,14.253194444444444,16.35899193548387,20.48843055555556
2013-08-01,3581.0,3426.0,6.5,309.0,9.02,3291.083333333333,6.2250000000000005,278.1666666666667,8.449166666666667,13.190309139784947,9813.59,5.247773408359812,27.234100000000005,23.8155,13.676747311827956,29.8,5.5,1.482258064516129,79.91532258064517,13.132486559139783,14.253194444444444,16.35899193548387
2013-09-01,3394.0,3189.0,6.3,277.0,8.69,3266.333333333333,6.216666666666666,275.6666666666667,8.439166666666667,17.286208333333335,12446.07,5.4563472052655175,33.60719999999999,28.625,17.475694444444443,34.5,6.4,1.453611111111111,76.97222222222223,13.190309139784947,13.132486559139783,14.253194444444444
2013-10-01,3471.0,3331.0,6.5,336.0,10.09,3254.25,6.241666666666666,277.8333333333333,8.536666666666667,19.03127688172043,14159.27,3.80445769688384,28.27260000000001,25.4655,19.10537634408602,31.9,11.4,1.643279569892473,75.03629032258064,17.286208333333335,13.190309139784947,13.132486559139783
2013-11-01,3375.0,3581.0,6.3,396.0,11.06,3248.0,6.224999999999999,284.8333333333333,8.7475,22.508805555555558,16206.34,4.442751213919918,33.32719999999999,30.9105,22.26569444444444,32.7,12.2,1.781111111111111,69.92916666666666,19.03127688172043,17.286208333333335,13.190309139784947
2013-12-01,3256.0,3394.0,6.5,324.0,9.55,3257.4166666666665,6.199999999999999,288.6666666666667,8.8375,25.533629032258062,18997.02,5.326352348716916,40.05120000000001,36.03400000000002,24.661021505376343,38.6,15.8,1.7709677419354837,70.23655913978494,22.508805555555558,19.03127688172043,17.286208333333335
2014-01-01,3029.0,3471.0,6.4,316.0,9.1,3283.833333333333,6.216666666666666,291.4166666666667,8.848333333333333,27.95376344086021,20797.6,5.770642887082539,41.9414,38.854,26.48924731182796,37.5,17.6,1.4291666666666667,70.06048387096774,25.533629032258062,22.508805555555558,19.03127688172043
2014-02-01,3042.0,3375.0,6.3,284.0,8.41,3275.833333333333,6.233333333333333,291.4166666666667,8.867500000000001,28.06729166666667,18861.22,6.511618696524835,43.5951,40.996,26.279613095238098,40.2,17.7,1.6058035714285712,71.79315476190476,27.95376344086021,25.533629032258062,22.508805555555558
2014-03-01,3129.0,3256.0,6.3,281.0,8.63,3310.75,6.241666666666666,295.0,8.887500000000001,23.580430107526883,17543.84,3.844631933014844,33.33070000000002,30.24,23.014247311827955,32.9,12.0,1.396774193548387,76.53897849462365,28.06729166666667,27.95376344086021,25.533629032258062
2014-04-01,3000.0,3029.0,6.3,266.0,8.78,3308.6666666666665,6.275000000000001,296.0,8.925833333333333,21.301027777777776,15336.74,4.540785598528117,32.2586,29.451,21.028888888888886,31.4,11.1,1.3579166666666669,76.1361111111111,23.580430107526883,28.06729166666667,27.95376344086021
2014-05-01,3342.0,3042.0,6.0,261.0,8.58,3320.083333333333,6.266666666666667,297.5833333333333,8.946666666666667,16.665120967741935,12398.85,3.9524368327281953,25.07,23.14,16.78548387096774,26.3,7.4,0.9967741935483873,82.13306451612904,21.301027777777776,23.580430107526883,28.06729166666667
2014-06-01,3445.0,3129.0,6.3,269.0,8.6,3300.75,6.300000000000001,298.8333333333333,9.033333333333331,15.052708333333335,10837.95,4.247897069312565,24.392099999999974,21.379999999999992,15.23625,29.0,4.8,1.1523611111111112,85.66111111111111,16.665120967741935,21.301027777777776,23.580430107526883
2014-07-01,3543.0,3000.0,6.4,245.0,8.17,3268.583333333333,6.341666666666666,297.0,9.056666666666668,15.185645161290324,11298.12,4.738516541907475,25.87970000000001,23.3025,15.445698924731182,27.9,5.6,1.1530913978494624,81.66397849462365,15.052708333333335,16.665120967741935,21.301027777777776
2014-08-01,3590.0,3342.0,6.3,261.0,7.81,3261.583333333333,6.325,293.0,8.955833333333333,15.55486559139785,11572.82,5.587788476907807,31.27820000000001,25.875000000000004,15.893548387096772,33.9,3.7,1.147043010752688,76.98252688172043,15.185645161290324,15.052708333333335,16.665120967741935
2014-09-01,3495.0,3445.0,6.5,303.0,8.8,3282.9166666666665,6.341666666666668,295.1666666666667,8.965,18.495722222222224,13316.92,4.056743287167133,31.052599999999977,26.678499999999996,18.479444444444447,33.6,10.8,1.4165277777777778,80.05,15.55486559139785,15.185645161290324,15.052708333333335
2014-10-01,3669.0,3543.0,6.9,297.0,8.38,3300.583333333333,6.375,291.9166666666667,8.8225,21.17649193548387,15755.31,4.521188004757474,36.20500000000003,29.897,20.91948924731183,36.6,13.5,1.4318548387096774,76.2741935483871,18.495722222222224,15.55486559139785,15.185645161290324
2014-11-01,3594.0,3590.0,6.5,329.0,9.16,3301.333333333333,6.391666666666667,286.3333333333333,8.664166666666667,23.319069444444445,16789.73,4.42722612046589,34.7929,31.4615,22.900416666666665,34.4,13.7,1.337361111111111,72.52222222222223,21.17649193548387,18.495722222222224,15.55486559139785
2014-12-01,3180.0,3495.0,6.7,327.0,9.36,3309.75,6.408333333333334,286.5833333333333,8.648333333333333,25.11674731182796,18686.86,4.61799419972138,37.67550000000001,33.8695,24.242473118279573,37.3,14.5,1.44502688172043,74.39650537634408,23.319069444444445,21.17649193548387,18.495722222222224
2015-01-01,3285.0,3669.0,6.4,282.0,7.69,3326.25,6.408333333333334,283.75,8.530833333333334,26.84173387096774,19970.25,4.845679023584304,39.8471,36.581500000000005,25.451344086021503,36.0,17.9,1.3905913978494622,75.45295698924731,25.11674731182796,23.319069444444445,21.17649193548387
2015-02-01,3051.0,3594.0,6.2,319.0,8.88,3344.5,6.400000000000001,286.6666666666667,8.57,25.719107142857144,17283.24,3.8739169178708335,36.90959999999999,33.195499999999974,24.657589285714288,34.3,18.2,1.4733630952380952,77.73065476190476,26.84173387096774,25.11674731182796,23.319069444444445
2015-03-01,3249.0,3180.0,6.4,278.0,8.74,3338.1666666666665,6.408333333333334,286.4166666666667,8.579166666666667,24.605873655913975,18306.77,4.193281852516986,36.2698,32.26,23.838037634408604,34.2,15.8,1.498252688172043,75.2741935483871,25.719107142857144,26.84173387096774,25.11674731182796
2015-04-01,3297.0,3285.0,6.6,268.0,8.16,3359.5,6.433333333333333,286.5833333333333,8.5275,21.2675,15312.6,3.7624922384276234,31.2086,28.7325,21.052222222222223,32.0,13.4,1.1954166666666668,76.89722222222223,24.605873655913975,25.719107142857144,26.84173387096774
2015-05-01,3302.0,3051.0,6.3,232.0,7.6,3360.25,6.458333333333333,284.1666666666667,8.445833333333333,18.35430107526882,13655.6,4.125035672028007,29.389600000000016,25.5055,18.313844086021504,29.6,9.0,1.1814516129032258,81.48790322580645,21.2675,24.605873655913975,25.719107142857144
2015-06-01,3445.0,3249.0,6.2,244.0,7.51,3370.25,6.45,282.0833333333333,8.355,15.222972222222223,10960.54,5.125537637859401,27.65009999999999,23.835499999999996,15.4575,28.4,5.8,0.9620833333333334,82.29722222222222,18.35430107526882,21.2675,24.605873655913975
2015-07-01,3518.0,3297.0,6.1,291.0,8.83,3395.0,6.425000000000001,285.9166666666667,8.41,15.471263440860216,11510.62,3.600325806321279,27.5157,21.893500000000003,15.573924731182796,28.9,7.0,1.0635752688172042,87.42876344086021,15.222972222222223,18.35430107526882,21.2675
2015-08-01,3658.0,3302.0,6.5,268.0,8.12,3391.6666666666665,6.441666666666666,286.5,8.435833333333333,20.3505376344086,15140.8,4.845987862620502,32.09370000000002,29.5025,20.31706989247312,34.6,9.9,1.3416666666666668,74.26612903225806,15.471263440860216,15.222972222222223,18.35430107526882
2015-09-01,3428.0,3445.0,6.6,317.0,9.2,3391.6666666666665,6.449999999999999,287.6666666666667,8.469166666666668,16.983458333333335,12228.09,3.622714825978109,25.726699999999997,21.9915,17.14,29.3,6.3,1.4241666666666668,79.48055555555555,20.3505376344086,15.471263440860216,15.222972222222223
2015-10-01,3582.0,3518.0,6.3,368.0,10.46,3389.583333333333,6.4,293.5833333333333,8.6425,18.62947580645161,13860.33,4.06681165779523,30.349600000000013,25.615,18.52244623655914,30.7,7.5,1.574462365591398,82.67204301075269,16.983458333333335,20.3505376344086,15.471263440860216
2015-11-01,3666.0,3658.0,6.4,351.0,9.6,3395.25,6.391666666666667,295.4166666666667,8.679166666666667,21.023083333333336,15136.62,3.709715799670567,32.02909999999999,28.092,20.7475,31.0,13.9,1.88125,78.77638888888889,18.62947580645161,16.983458333333335,20.3505376344086
2015-12-01,3416.0,3428.0,6.4,310.0,9.04,3389.6666666666665,6.366666666666667,294.0,8.6525,24.60048387096774,18302.76,4.564759420572695,37.59940000000002,33.88,23.61774193548387,35.0,13.2,1.4646505376344086,79.55376344086021,21.023083333333336,18.62947580645161,16.983458333333335
2016-01-01,3204.0,3582.0,6.5,317.0,8.85,3382.4166666666665,6.375,296.9166666666667,8.749166666666666,26.797553763440863,19937.38,4.64965970011246,38.63900000000003,35.5225,25.68198924731183,38.4,18.4,1.675537634408602,72.71774193548387,24.60048387096774,21.023083333333336,18.62947580645161
2016-02-01,3030.0,3666.0,6.5,314.0,8.57,3388.4166666666665,6.400000000000001,296.5,8.723333333333333,27.888290229885055,19410.25,4.719122962258096,41.233,36.8025,26.197988505747126,35.3,17.5,1.4219827586206897,74.54885057471265,26.797553763440863,24.60048387096774,21.023083333333336
2016-03-01,3255.0,3416.0,6.2,270.0,7.9,3408.083333333333,6.383333333333333,295.8333333333333,8.653333333333334,23.30158602150538,17336.38,3.5629670912405684,35.62500000000003,29.897,22.677150537634407,34.4,17.2,1.730241935483871,80.51075268817205,27.888290229885055,26.797553763440863,24.60048387096774
2016-04-01,3114.0,3204.0,6.2,278.0,8.68,3401.333333333333,6.3500000000000005,296.6666666666667,8.696666666666667,23.296152777777777,16773.23,7.015398129007095,39.191,35.825,22.28013888888889,35.6,7.1,1.5066666666666666,82.77222222222223,23.30158602150538,27.888290229885055,26.797553763440863
2016-05-01,3235.0,3030.0,6.1,230.0,7.59,3399.583333333333,6.333333333333333,296.5,8.695833333333333,14.905067204301076,11089.37,3.4999434713065827,22.908400000000007,20.27,15.092876344086022,24.2,7.2,1.1795698924731184,86.06451612903226,23.296152777777777,23.30158602150538,27.888290229885055
2016-06-01,3267.0,3255.0,6.2,276.0,8.48,3400.083333333333,6.333333333333333,299.1666666666667,8.776666666666666,11.039,7948.08,3.3677825789834763,18.9062,16.565999999999992,11.651944444444444,21.8,4.6,1.111388888888889,82.97361111111111,14.905067204301076,23.296152777777777,23.30158602150538
2016-07-01,3459.0,3114.0,6.2,272.0,8.73,3384.833333333333,6.341666666666666,297.5833333333333,8.768333333333333,13.90298387096774,10343.82,5.102700044751924,28.254100000000005,24.047,14.269354838709678,29.0,5.3,1.407258064516129,82.13575268817205,11.039,14.905067204301076,23.296152777777777
2016-08-01,3514.0,3235.0,6.2,279.0,8.62,3379.25,6.316666666666666,298.5,8.81,16.035712365591397,11930.57,4.98016707498988,31.77830000000001,24.668500000000005,16.246505376344086,32.3,6.6,1.170564516129032,80.10483870967742,13.90298387096774,11.039,14.905067204301076
2016-09-01,3403.0,3267.0,6.4,353.0,10.81,3364.4166666666665,6.300000000000001,301.5,8.944166666666666,16.023625,11537.01,3.9912493710707073,27.6624,23.762,16.277916666666666,31.2,8.8,1.6715277777777775,78.4,16.035712365591397,13.90298387096774,11.039
2016-10-01,3729.0,3459.0,6.6,351.0,10.15,3359.5,6.325,300.0833333333333,8.918333333333333,19.317137096774196,14371.95,4.127021777387554,30.306800000000013,27.0685,19.24032258064516,32.3,9.5,1.860483870967742,78.58333333333333,16.023625,16.035712365591397,13.90298387096774
2016-11-01,3498.0,3514.0,6.6,342.0,9.73,3347.5,6.341666666666666,299.3333333333333,8.929166666666665,21.07825,15176.34,5.135144012238174,34.51249999999999,30.19,20.900277777777777,34.7,9.9,1.5283333333333335,73.04444444444445,19.317137096774196,16.023625,16.035712365591397
2016-12-01,3177.0,3403.0,6.7,307.0,9.02,3345.4166666666665,6.366666666666666,299.0833333333333,8.9275,25.35342741935484,18862.95,5.240309053598672,39.4928,34.940000000000005,24.416129032258063,37.9,14.7,1.568010752688172,72.71908602150538,21.07825,19.317137096774196,16.023625
2017-01-01,3231.0,3729.0,6.5,335.0,8.98,3357.6666666666665,6.366666666666666,300.5833333333333,8.938333333333334,26.98467741935484,20076.6,4.782680581345278,39.17970000000001,35.6965,25.373790322580643,34.3,17.5,1.562768817204301,77.68951612903226,25.35342741935484,21.07825,19.317137096774196
2017-02-01,2857.0,3498.0,6.6,310.0,8.86,3343.6666666666665,6.375,300.25,8.9625,28.111860119047616,18891.17,4.982920751664021,41.2535,37.50699999999999,26.209226190476187,36.1,18.0,1.2727678571428571,77.29017857142857,26.98467741935484,25.35342741935484,21.07825
2017-03-01,3234.0,3177.0,6.5,293.0,9.22,3323.75,6.400000000000001,302.1666666666667,9.0725,24.207674731182795,18010.51,4.817582350126343,38.76110000000001,33.815,23.320430107526885,34.8,13.7,1.543010752688172,78.27956989247312,28.111860119047616,26.98467741935484,25.35342741935484
2017-04-01,3086.0,3231.0,6.2,277.0,8.57,3326.0,6.400000000000001,302.0833333333333,9.063333333333334,20.588083333333334,14823.42,4.555050377655146,30.6767,27.954,20.347638888888888,31.5,8.6,1.4475,78.93194444444444,24.207674731182795,28.111860119047616,26.98467741935484
2017-05-01,3532.0,2857.0,6.2,250.0,8.75,3311.583333333333,6.408333333333332,303.75,9.16,18.617352150537634,13851.31,3.2555631822408277,27.46690000000001,24.7005,18.4375,27.9,10.0,1.2778225806451613,86.78225806451613,20.588083333333334,24.207674731182795,28.111860119047616
2017-06-01,3408.0,3234.0,6.3,272.0,8.41,3309.833333333333,6.416666666666667,303.4166666666667,9.154166666666669,16.0125,11529.0,4.419296682852482,27.3081,24.881,16.13013888888889,28.2,5.6,1.1104166666666666,84.53888888888889,18.617352150537634,20.588083333333334,24.207674731182795
2017-07-01,3461.0,3086.0,6.4,248.0,8.04,3307.5,6.433333333333334,301.4166666666667,9.096666666666666,16.453978494623655,12241.76,5.776598171787496,27.6271,26.017,16.73494623655914,30.1,5.6,1.0255376344086022,75.8763440860215,16.0125,18.617352150537634,20.588083333333334
2017-08-01,3454.0,3532.0,6.2,301.0,8.52,3332.25,6.433333333333334,303.25,9.088333333333331,17.412217741935486,12954.69,5.018282140362078,32.31850000000001,26.977,17.48467741935484,33.8,7.1,1.313037634408602,80.05779569892474,16.453978494623655,16.0125,18.617352150537634
2017-09-01,3596.0,3408.0,6.4,324.0,9.51,3344.0,6.433333333333334,300.8333333333333,8.979999999999999,20.608486111111112,14838.11,4.477932796253458,34.11439999999998,30.185499999999998,20.30763888888889,34.6,14.2,1.3965277777777778,81.49166666666666,17.412217741935486,16.453978494623655,16.0125
2017-10-01,3328.0,3461.0,6.8,404.0,11.67,3344.1666666666665,6.45,305.25,9.106666666666667,20.13981182795699,14984.02,3.7029489855125055,30.0357,27.305000000000003,20.00779569892473,30.7,11.6,1.6748655913978494,78.21639784946237,20.608486111111112,17.412217741935486,16.453978494623655
2017-11-01,3425.0,3454.0,6.5,312.0,9.03,3339.1666666666665,6.441666666666667,302.75,9.048333333333334,20.79351388888889,14971.33,4.0288206168913945,31.39229999999996,28.1325,20.72083333333333,35.1,11.9,1.8936111111111111,73.8861111111111,20.13981182795699,20.608486111111112,17.412217741935486
2017-12-01,3282.0,3596.0,6.4,346.0,9.62,3355.25,6.416666666666667,306.0,9.098333333333334,24.83489247311828,18477.16,4.873611586309454,37.1514,34.2385,23.927419354838708,35.5,15.4,1.955913978494624,76.40860215053763,20.79351388888889,20.13981182795699,20.608486111111112
2018-01-01,3245.0,3328.0,6.6,319.0,9.59,3321.833333333333,6.425000000000001,304.6666666666667,9.149166666666666,25.56481182795699,19020.22,3.999841816127939,36.23650000000002,33.1325,24.553629032258065,35.5,16.5,1.8501344086021505,77.27553763440861,24.83489247311828,20.79351388888889,20.13981182795699
2018-02-01,2894.0,3425.0,6.7,335.0,9.78,3315.75,6.433333333333334,306.75,9.225833333333332,24.549866071428568,16497.51,4.059445368932546,34.18089999999999,31.81099999999999,23.777380952380952,35.4,14.3,1.7425595238095235,77.16220238095238,25.56481182795699,24.83489247311828,20.79351388888889
2018-03-01,3083.0,3282.0,6.5,299.0,9.11,3324.5,6.433333333333334,307.25,9.216666666666669,23.77961021505376,17692.03,4.598585566812093,36.922500000000014,32.82,22.989381720430107,35.8,14.5,1.4543010752688172,79.93951612903226,24.549866071428568,25.56481182795699,24.83489247311828
2018-04-01,3057.0,3245.0,6.1,314.0,9.68,3325.6666666666665,6.425,310.3333333333333,9.309166666666666,23.905013888888888,17211.61,3.966118115566133,34.404799999999994,31.701,23.13930555555556,33.1,16.1,1.3229166666666667,81.21527777777777,23.77961021505376,24.549866071428568,25.56481182795699
2018-05-01,3122.0,2894.0,6.4,253.0,8.74,3328.75,6.441666666666667,310.5833333333333,9.308333333333332,18.078172043010756,13450.16,4.909063432806669,27.838400000000007,25.4055,18.0505376344086,28.6,5.3,1.4053763440860214,82.30913978494624,23.905013888888888,23.77961021505376,24.549866071428568
2018-06-01,3287.0,3083.0,6.2,272.0,8.82,3316.1666666666665,6.433333333333333,310.5833333333333,9.3425,12.938958333333332,9316.05,4.802066708347419,26.696599999999957,21.521,13.272222222222222,28.3,2.7,1.363611111111111,86.17361111111111,18.078172043010756,23.905013888888888,23.77961021505376
2018-07-01,3366.0,3057.0,6.6,222.0,7.26,3313.75,6.45,308.4166666666667,9.277499999999998,14.327674731182796,10659.79,4.32225597799111,28.2257,22.915000000000006,14.51760752688172,29.7,5.6,1.5474462365591397,87.67338709677419,12.938958333333332,18.078172043010756,23.905013888888888
2018-08-01,3353.0,3122.0,6.3,283.0,9.06,3279.583333333333,6.458333333333333,306.9166666666667,9.3225,13.704381720430106,10196.06,4.534086441553247,24.851300000000005,22.4185,14.081317204301076,28.8,3.8,1.6654569892473117,82.36155913978494,14.327674731182796,12.938958333333332,18.078172043010756
2018-09-01,3391.0,3287.0,6.5,325.0,9.89,3269.5,6.466666666666666,307.0,9.354166666666666,19.30386111111111,13898.78,3.958534707709839,32.6186,25.9605,19.105277777777776,32.7,9.9,1.8715277777777777,83.8,13.704381720430106,14.327674731182796,12.938958333333332
2018-10-01,3351.0,3366.0,6.6,387.0,11.5,3261.583333333333,6.449999999999999,305.5833333333333,9.34,20.188333333333336,15020.12,4.26331585630523,31.549600000000016,28.438500000000005,20.03266129032258,32.3,9.4,1.9076612903225807,77.68682795698925,19.30386111111111,13.704381720430106,14.327674731182796
2018-11-01,3116.0,3353.0,6.8,328.0,9.78,3253.1666666666665,6.474999999999999,306.9166666666667,9.4025,23.064097222222223,16606.15,4.750177013493221,35.9986,32.4635,22.580277777777777,34.3,12.8,1.852222222222222,74.60972222222222,20.188333333333336,19.30386111111111,13.704381720430106
2018-12-01,3128.0,3391.0,7.1,393.0,11.59,3236.083333333333,6.533333333333334,310.8333333333333,9.566666666666666,25.045954301075263,18634.19,5.773376534718391,41.27630000000003,35.62200000000001,24.0858870967742,37.4,12.1,1.8233870967741932,73.32795698924731,23.064097222222223,20.188333333333336,19.30386111111111
2019-01-01,3100.0,3351.0,6.9,328.0,9.79,3238.0,6.558333333333333,311.5833333333333,9.583333333333334,28.9401747311828,21531.49,5.903170861018748,43.87530000000002,40.21,26.65766129032258,38.0,19.2,1.7969086021505378,77.85349462365592,25.045954301075263,23.064097222222223,20.188333333333336
2019-02-01,3104.0,3116.0,6.6,310.0,9.95,3212.25,6.55,309.5,9.5975,25.642261904761902,17231.6,4.953496433620486,39.01179999999999,35.5235,24.57916666666667,36.6,16.9,1.646577380952381,76.44196428571429,28.9401747311828,25.045954301075263,23.064097222222223
2019-03-01,2867.0,3128.0,6.5,272.0,8.7,3199.4166666666665,6.55,307.25,9.563333333333334,23.716236559139787,17644.88,4.449454737318078,36.371300000000005,32.08,22.99260752688172,35.4,13.3,1.5935483870967742,78.65456989247312,25.642261904761902,28.9401747311828,25.045954301075263
2019-04-01,3232.0,3100.0,6.5,282.0,9.1,3187.333333333333,6.583333333333333,304.5833333333333,9.515,22.46397222222222,16174.06,3.891066484381296,35.3305,31.0,21.79694444444444,32.3,13.8,1.3718055555555555,85.51527777777778,23.716236559139787,25.642261904761902,28.9401747311828
2019-05-01,3209.0,3104.0,6.0,275.0,8.86,3204.833333333333,6.55,306.4166666666667,9.525,19.42083333333333,14449.1,3.3232336575352543,30.138100000000016,25.099000000000004,19.058198924731183,29.6,10.3,1.259274193548387,90.15456989247312,22.46397222222222,23.716236559139787,25.642261904761902
2019-06-01,3239.0,2867.0,6.2,269.0,9.38,3186.833333333333,6.550000000000001,306.1666666666667,9.571666666666667,18.51155555555556,13328.32,5.006920364926942,29.46719999999999,27.222,18.48958333333333,30.3,3.8,1.1716666666666666,79.15694444444445,19.42083333333333,22.46397222222222,23.716236559139787
2019-07-01,3375.0,3232.0,6.2,300.0,9.28,3201.4166666666665,6.516666666666666,312.6666666666667,9.74,13.207365591397853,9826.28,5.222491327095435,26.028500000000005,22.416500000000003,13.649193548387096,27.5,2.3,1.265994623655914,80.60618279569893,18.51155555555556,19.42083333333333,22.46397222222222
2019-08-01,3610.0,3209.0,6.1,256.0,7.98,3208.6666666666665,6.5,310.4166666666667,9.65,15.129072580645165,11256.03,5.724482246046684,28.9057,26.0325,15.573118279569892,32.7,5.2,1.4108870967741935,74.54301075268818,13.207365591397853,18.51155555555556,19.42083333333333
2019-09-01,3518.0,3239.0,6.4,327.0,10.1,3204.6666666666665,6.491666666666667,310.5833333333333,9.6675,16.67663888888889,12007.18,5.194102473882748,32.98489999999998,26.8015,16.91375,36.0,7.1,1.4530555555555555,76.05833333333334,15.129072580645165,13.207365591397853,18.51155555555556
2019-10-01,3623.0,3375.0,6.4,357.0,10.58,3205.4166666666665,6.4750000000000005,308.0833333333333,9.590833333333334,20.828575268817204,15496.46,4.8526048685708725,36.63270000000001,30.253500000000003,20.594489247311827,37.9,12.6,1.644758064516129,78.75537634408602,16.67663888888889,15.129072580645165,13.207365591397853
2019-11-01,3516.0,3610.0,6.4,362.0,10.03,3226.833333333333,6.441666666666667,310.9166666666667,9.611666666666666,22.587958333333333,16263.33,4.364568605044068,34.86249999999998,31.0765,22.23777777777778,33.4,12.6,1.5825,73.56944444444444,20.828575268817204,16.67663888888889,15.129072580645165
2019-12-01,3291.0,3518.0,6.5,332.0,9.44,3237.4166666666665,6.391666666666667,305.8333333333333,9.4325,25.34006720430107,18853.01,5.6393381455246105,38.778400000000005,36.2585,24.92782258064516,38.7,13.1,1.7126344086021503,61.314516129032256,22.587958333333333,20.828575268817204,16.67663888888889
2020-01-01,3243.0,3623.0,6.6,342.0,9.44,3260.083333333333,6.366666666666667,307.0,9.403333333333334,26.23540322580645,19519.14,4.685813686488704,38.60090000000002,35.2255,25.32177419354839,37.7,14.9,1.7544354838709677,70.41397849462365,25.34006720430107,22.587958333333333,20.828575268817204
2020-02-01,3142.0,3516.0,6.4,325.0,9.24,3293.4166666666665,6.3500000000000005,308.25,9.344166666666666,25.602772988505745,17819.53,5.217104071168107,38.54949999999999,35.245,24.805890804597706,37.0,15.0,1.6360632183908046,68.09913793103448,26.23540322580645,25.34006720430107,22.587958333333333
2020-03-01,3324.0,3291.0,6.2,294.0,8.93,3307.0,6.325,310.0833333333333,9.363333333333332,25.122607526881723,18691.22,4.440327934823325,37.53840000000001,33.2075,24.47674731182796,38.3,17.6,1.5423387096774193,71.14650537634408,25.602772988505745,26.23540322580645,25.34006720430107
2020-04-01,2868.0,3243.0,6.2,308.0,9.5,3318.9166666666665,6.3,312.25,9.396666666666668,20.40888888888889,14694.4,4.0486783006400815,29.9705,28.24099999999999,20.44263888888889,31.6,11.9,1.5476388888888888,70.94166666666666,25.122607526881723,25.602772988505745,26.23540322580645
2020-05-01,2822.0,3142.0,6.3,225.0,7.16,3322.083333333333,6.325,308.0833333333333,9.255,16.519462365591398,12290.48,4.340993365384534,28.00980000000001,24.1825,16.828360215053763,30.5,8.0,1.3096774193548386,74.98252688172043,20.40888888888889,25.122607526881723,25.602772988505745
2020-06-01,3016.0,3324.0,5.7,226.0,6.8,3360.1666666666665,6.283333333333332,304.5,9.04,16.233513888888886,11688.13,5.321177833195496,29.02389999999999,25.7605,16.445694444444445,30.5,5.2,1.2852777777777775,79.76388888888889,16.519462365591398,20.40888888888889,25.122607526881723
2020-07-01,3047.0,2868.0,5.8,246.0,8.58,3329.833333333333,6.25,300.0,8.981666666666666,13.248817204301076,9857.12,5.876414220454775,28.847000000000005,26.71700000000002,13.729704301075268,30.3,2.7,1.3919354838709677,78.42876344086021,16.233513888888886,16.519462365591398,20.40888888888889
2020-08-01,3149.0,2822.0,5.7,305.0,10.81,3297.583333333333,6.216666666666666,304.0833333333333,9.2175,15.73784946236559,11708.96,5.532179294925067,29.3514,25.847,16.09717741935484,30.7,4.0,1.2221774193548387,75.3763440860215,13.248817204301076,16.233513888888886,16.519462365591398
2020-09-01,2992.0,3016.0,6.1,301.0,9.98,3279.0,6.191666666666666,301.9166666666667,9.2075,16.75808333333333,12065.82,4.529344985910303,27.7186,24.8845,16.866111111111113,29.0,5.7,1.7119444444444445,81.81388888888888,15.73784946236559,13.248817204301076,16.233513888888886
2020-10-01,3308.0,3047.0,5.9,313.0,10.27,3251.6666666666665,6.15,298.25,9.181666666666668,19.39147849462365,14427.26,4.373091088822476,31.068100000000012,27.057,19.36747311827957,33.2,10.8,1.705510752688172,76.85349462365592,16.75808333333333,15.73784946236559,13.248817204301076
2020-11-01,3061.0,3149.0,5.8,325.0,10.32,3213.25,6.1000000000000005,295.1666666666667,9.205833333333333,21.975,15822.0,4.92381736752152,35.519099999999995,31.01099999999999,21.700972222222223,37.2,11.6,1.7351388888888888,72.575,19.39147849462365,16.75808333333333,15.73784946236559
2020-12-01,2924.0,2992.0,6.0,302.0,10.09,3169.4166666666665,6.058333333333334,292.6666666666667,9.26,24.524771505376343,18246.43,4.500441725165393,36.78480000000003,33.1055,23.893010752688173,37.4,15.8,1.7240591397849463,71.4758064516129,21.975,19.39147849462365,16.75808333333333
2021-01-01,2773.0,3308.0,6.0,343.0,10.37,3143.1666666666665,6.008333333333334,292.75,9.3375,26.062110215053764,19390.21,4.487934533329788,37.174500000000045,34.3555,25.08494623655914,37.2,17.0,1.6361559139784945,71.47849462365592,24.524771505376343,21.975,19.39147849462365
2021-02-01,2568.0,3061.0,6.1,273.0,8.92,3105.25,5.983333333333333,288.4166666666667,9.310833333333331,25.30171130952381,17002.75,3.8731890786967016,34.86189999999999,32.05799999999999,24.560714285714283,33.8,17.8,1.5821428571428573,72.08482142857143,26.062110215053764,24.524771505376343,21.975
2021-03-01,2287.0,2924.0,6.3,282.0,9.64,3074.6666666666665,5.991666666666666,287.4166666666667,9.37,24.44440860215054,18186.64,3.798549333461594,35.33690000000001,32.0135,23.69986559139785,33.8,16.7,1.3779569892473118,77.49193548387096,25.30171130952381,26.062110215053764,24.524771505376343
